126, 0.5975396825396825, 0.6978680063916133, 0.570866421124951, 0.7284825330545153
127, 0.34019841269841267, 0.3372920571430633, 0.520339364353165, 0.520339364353165
128, 0.7382539682539683, 0.5028812647620696, 0.9132224589335864, 0.9132224589335864
129, 0.7071031746031746, 0.8201130171428159, 0.5377343991913696, 0.7478116233110298
130, 0.634920634920635, 0.48898198271456783, 0.6055085519248662, 0.7617851815054877
131, 0.5642063492063492, 0.6996850986131172, 0.487832731413538, 0.7130716091628982
132, 0.1741269841269841, 0.1828337479943517, 0.2994761054548442, 0.41994562690936593
133, 0.9788888888888889, 0.9535058742856728, 0.8383436711227148, 0.8909210543583367
134, 0.40246031746031746, 0.30213199360838683, 0.48415250786360375, 0.6086648790974833
135, 0.0, 0.0, 0, 0
136, 0.9452777777777779, 0.8671915994652064, 0.8067528269831244, 0.8999584163825732
137, 0.551468253968254, 0.4964430785502767, 0.5052852988607661, 0.6356137613033678
138, 0.0815079365079365, 0.12851140367200736, 0.2817112759530996, 0.3540479921285767
139, 0.7225396825396825, 0.7943927009522985, 0.493628312593676, 0.7104458450992417
140, 0.915436507936508, 0.8445486277568321, 0.7543494192512886, 0.8845027646504552
141, 0.5069047619047617, 0.382661207042012, 0.7395454574298492, 0.8286381447802885
142, 0.8693253968253968, 0.7303306594076717, 0.8448062178085778, 0.9400786680522007
143, 1.0, 0.9791197048995034, 0.7542375353838896, 0.8485467874451476
144, 0.46964285714285714, 0.49361786862947854, 0.582797641773678, 0.71921955865356
145, 0.6532539682539683, 0.5519848540262627, 0.595181110489157, 0.7515606237935507
146, 0.0, 0.0, 0, 0
147, 0.3501984126984127, 0.515333051666256, 0.3838991042502659, 0.6039692928412183
148, 1.0, 1.0, 0.8128908907391303, 0.9474204700920793
149, 0.15607142857142856, 0.32535177799496684, 0.2621419282586266, 0.5593801703487395
150, 0.8072619047619047, 0.6498691173807274, 0.8518272658215024, 0.9463444214715362
151, 0.99, 0.932771778015586, 0.8697603524238693, 0.9186596380613943
152, 0.8875396825396826, 0.8717611220049302, 0.6849075981598883, 0.865120174304484
153, 0.8197619047619048, 0.7079798647774653, 0.6641309860499551, 0.8349034418730314
154, 0.2928968253968254, 0.1798869828571841, 1.0, 1.0
155, 0.45464285714285707, 0.5406812992648906, 0.48254928181892676, 0.6574889113539634
156, 0.9421031746031747, 0.7385601485717584, 0.939104831398003, 0.939104831398003
157, 0.2928968253968254, 0.20427187277806474, 0.24207625393180188, 0.47471229560381834
158, 0.2140079365079365, 0.24480953966054586, 0.28837755538605236, 0.520992357542327
159, 0.4326984126984126, 0.4468386551958533, 0.5268023396461607, 0.602976954781527
160, 0.06456349206349207, 0.08170242833362028, 0.14704034066641014, 0.32950794734925254
161, 0.3356349206349207, 0.40305750063490003, 0.35826009042504653, 0.527055726164741
162, 1.0, 1.0, 0.8100811450506017, 0.8886978362958943
163, 0.8408730158730158, 0.7924025742059797, 0.6183459260249735, 0.8099884605873165
164, 0.5142063492063491, 0.661332918672315, 0.5417765813629905, 0.7372978945100523
165, 0.3357936507936508, 0.26821253587313965, 0.6229422381190667, 0.702554030672629
166, 0.0, 0.0334385701587714, 0.0, 0.2890648263178879
167, 1.0, 1.0, 0.7696118178146908, 0.8790996554214238
168, 0.9054365079365081, 0.8381881081165137, 0.6725479131902173, 0.8047115084267703
169, 0.0, 0.0, 0, 0
170, 0.35202380952380957, 0.3322066308734265, 0.5365534496335831, 0.6609986884932191
171, 0.0, 0.0, 0, 0
172, 0.8197619047619048, 0.6408621755351631, 0.771272361312034, 0.918882060012229
173, 0.0, 0.05431886525926773, 0.0, 0.2714546321307583
174, 0.01, 0.05574743668783917, 0.20068666377598746, 0.2860060053792593
175, 0.9352777777777778, 0.8132118395450438, 0.6435457550338834, 0.8562249828146729
, 0.532134126984127, 0.5117378308224283, 0.5263380795640683, 0.6541894821444612
